c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	rass_name1	rass_name2	rass_ra	rass_dec	rass_pos_err	rass_l	rass_b	rass_ML	rass_counts	rass_counts_err	rass_count_rate	rass_count_rate_err	rass_exp_time	rass_hardness_ratio	rass_HR2	rass_HR3	rass_HR4
1	0.35	10.8	0.6467	0.0787	3.508	1.71E-12	1.53E-13	2.65E-12	2.18E-13	0.7533	0.0916	2.3167	1.52E-12	1.36E-13	2.02E-12	1.66E-13	150.419023	17.413164	11.18	7841	131.8	153.1	2091.7	2021.5	0.38	3.3	2RXS	J100140.4+172436	150.41849	17.41022	5.72	49.74128	4.99965	349.54	164.78	13.583805	0.3835	0.0316	429.71	0.006	0.062	0.133	0.086
1	1.03	31.7	0.5567	0.0951	3.5263	9.46E-13	1.32E-13	1.70E-12	1.68E-13	0.4982	0.0851	4.1515	1.12E-12	1.56E-13	2.25E-12	2.23E-13	203.463076	17.414103	7.19	5376	57.1	70	1347.7	1337.9	31.2	1.77	2RXS	J133350.1+172518	203.45879	17.4219	7.06	76.21487	25.20041	185.58	125.98	12.475189	0.3572	0.0354	352.64	0.191	0.072	0.373	0.084
1	1.35	41.5	1.1978	0.1908	1.1234	1.69E-12	1.93E-13	1.41E-12	1.58E-13	1.1944	0.1903	1.1059	1.68E-12	1.91E-13	1.41E-12	1.57E-13	245.049715	17.415213	8.79	484	84.7	100.9	1448.5	1399.2	11.72	4.25	2RXS	J162011.4+172413	245.04752	17.40388	6.16	41.07406	38.21114	152.23	100.35	11.193501	0.1807	0.0202	555.23	0.444	0.08	0.154	0.095
1	1.18	66.9	0.9049	0.3782	0.2378	3.38E-13	9.65E-14	3.73E-13	1.14E-13	0.8018	0.3351	0.5196	3.16E-13	9.02E-14	3.94E-13	1.20E-13	65.780189	17.416857	3.5	3519	16	19.1	1518	1505.5	11.98	19.15	2RXS	J042310.9+172419	65.79558	17.40548	19.85	-22.05153	-4.11435	14.28	16.45	5.017279	0.0348	0.0106	473.05	1	0.186	0.438	0.158
1	1.64	54.8	1.4379	0.6339	0.953	3.76E-13	4.71E-14	2.62E-13	1.11E-13	0	0	0	0	0	0	0	330.85445	17.41764	7.98	7483	82.5	95	6691	6762.9	0.84	5.51	2RXS	J220327.6+172544	330.86499	17.42908	14.79	-29.637	27.3602	8.54	9.43	3.985535	0.0301	0.0127	313.57	-0.158	0.297	1	0.344
1	0.84	25.8	0.2717	0.046	5.1424	5.16E-13	4.96E-14	1.90E-12	2.64E-13	0.4733	0.0801	3.5966	3.09E-13	2.97E-14	6.52E-13	9.08E-14	64.594344	17.420131	10.4	9000	129	176.1	8009.4	7917.7	9.87	19.31	2RXS	J041821.0+172525	64.58788	17.42381	6.71	-22.91826	-3.90349	123.23	62.01	8.632233	0.1768	0.0246	350.62	-0.285	0.112	-0.052	0.193
1	0.57	30.6	0.6023	0.2583	1.1217	2.06E-13	6.22E-14	3.42E-13	1.04E-13	0	0	0	0	0	0	0	66.044857	17.425273	3.31	3528	15.1	15.5	2348.1	2195.6	26.37	19.33	2RXS	J042408.6+172531	66.03594	17.42533	9.52	-21.8629	-4.1321	19.16	16.46	5.008282	0.0318	0.0097	516.89	0.919	0.352	0.339	0.254
1	0.85	25.8	2.017	0.1897	7.6646	6.54E-12	3.50E-13	3.24E-12	2.51E-13	1.6531	0.1555	5.5608	6.84E-12	3.66E-13	4.14E-12	3.21E-13	12.983454	17.436304	18.72	8431	356.1	442.6	1567.4	1546.7	0.38	4.15	2RXS	J005154.7+172552	12.97811	17.43125	3.91	-45.44051	10.93015	523.45	177.4	13.736569	0.4193	0.0325	423.09	0.778	0.042	0.254	0.063
1	0.15	8	0.6728	0.2999	0.833	1.78E-13	5.08E-14	2.65E-13	9.09E-14	0	0	0	0	0	0	0	66.473498	17.441559	3.51	3528	17.9	20.1	3217.3	3328.4	11.54	18.96	2RXS	J042553.8+172637	66.47427	17.44366	15.78	-21.52961	-4.18116	11.54	14.16	4.854023	0.0247	0.0085	573	0.576	0.506	0.471	0.385
1	0.67	49.5	1.2809	0.6977	0.4611	1.42E-13	4.83E-14	1.11E-13	4.69E-14	0	0	0	0	0	0	0	190.977425	17.443896	2.93	5343	14.3	12.8	2284	2340.4	6.8	1.84	2RXS	J124351.1+172641	190.96306	17.44495	10.47	80.15973	20.31734	9.56	10.36	4.3974	0.0227	0.0096	456.68	-0.591	0.453	-1	0.923
1	1.97	154.1	0.8075	0.4265	0.3993	1.43E-13	5.23E-14	1.77E-13	6.72E-14	0	0	0	0	0	0	0	186.875664	17.444926	2.73	7001	11.3	6.3	1962.6	1862.8	25.81	2.43	2RXS	J122720.8+172759	186.83699	17.46662	27.81	78.85204	18.69632	6.77	13.08	4.976916	0.0305	0.0116	428.73	9.999	9.999	9.999	9.999
1	0.56	17.1	0.5384	0.0495	6.1949	1.75E-12	1.12E-13	3.25E-12	2.15E-13	0.6311	0.058	4.7651	1.28E-12	8.18E-14	2.03E-12	1.34E-13	206.821474	17.455356	15.67	5549	260.7	325.7	3349	3194.1	0.38	1.81	2RXS	J134716.4+172733	206.81854	17.45919	4.03	73.88827	26.51708	555.29	255.17	16.874115	0.6743	0.0446	378.39	-0.416	0.048	-0.356	0.092
1	0.99	54.5	0.9497	0.367	0.1333	2.18E-13	5.84E-14	2.30E-13	6.42E-14	0	0	0	0	0	0	0	190.856223	17.497051	3.74	5343	18.7	21.2	1932.5	1964.8	13.58	1.83	2RXS	J124329.2+172957	190.87189	17.49944	15.04	80.19798	20.33066	18.19	21.63	6.033529	0.0474	0.0132	456.67	0.211	0.309	-0.37	0.278
1	1.15	36.8	0.353	0.0986	2.7794	2.54E-13	4.19E-14	7.21E-13	1.62E-13	0	0	0	0	0	0	0	64.790566	17.516951	6.07	9000	51.1	49.1	6435.5	6483	19.47	19.09	2RXS	J041907.6+173122	64.7819	17.52297	11.55	-22.71324	-3.83733	35.2	24.96	5.626164	0.0672	0.0151	371.54	-0.541	0.232	0.722	0.623
1	0.84	46.4	0.6661	0.2892	0.9349	3.45E-13	1.14E-13	5.18E-13	1.46E-13	0	0	0	0	0	0	0	2.329448	17.525145	3.02	3999	11.7	12.7	945.1	970.6	19.26	3.63	2RXS	J000919.3+173216	2.33067	17.53798	15.31	-44.18106	15.13225	22.78	16.73	4.700379	0.0714	0.0201	234.25	-1	0.213	0	0
1	1.34	85.6	1.6986	0.7943	1.1293	4.83E-13	1.43E-13	2.84E-13	1.03E-13	0	0	0	0	0	0	0	65.743518	17.532581	3.39	3519	14	14.5	928	1057	18.45	19.24	2RXS	J042252.4+173148	65.71872	17.53006	35.96	-22.02755	-3.97945	8.84	12.2	4.426311	0.0265	0.0096	460.32	-0.066	0.324	-0.186	0.452
1	0.73	30.3	0.4915	0.1229	2.9294	3.41E-13	7.05E-14	6.94E-13	9.77E-14	0.478	0.1195	3.0356	3.71E-13	7.66E-14	7.75E-13	1.09E-13	191.247667	17.5418	4.84	5343	29	31.4	1908.8	1866.9	17.35	1.8	2RXS	J124458.7+173259	191.2448	17.54975	7.63	80.30634	20.52453	86.39	65.94	9.281858	0.1444	0.0203	456.7	0.026	0.113	0.071	0.147
1	0.18	7.5	0.6635	0.1371	2.0706	1.24E-12	2.11E-13	1.86E-12	2.17E-13	1.2228	0.2527	0.9322	6.21E-13	1.06E-13	5.08E-13	5.92E-14	67.334277	17.54323	5.86	3527	37.1	38	961.1	1107	21.59	19.18	2RXS	J042920.7+173237	67.33635	17.54387	8.02	-20.83074	-4.21082	149.35	88.44	10.307244	0.1737	0.0202	509.29	-0.433	0.083	0.027	0.174
1	1.05	78.4	0.5832	0.3051	0.9347	1.18E-13	3.98E-14	2.03E-13	8.11E-14	0	0	0	0	0	0	0	66.43679	17.557281	2.97	3528	14.5	14.8	3935.5	3935.2	4.6	18.93	2RXS	J042548.2+173225	66.45119	17.54037	15.72	-21.48486	-4.08218	9.03	10.8	4.323913	0.0189	0.0076	571.94	-0.728	1.334	1	2.13
1	2.16	138.6	1.0755	0.4795	0.165	3.06E-13	7.93E-14	2.84E-13	1.03E-13	0	0	0	0	0	0	0	65.743653	17.560359	3.86	3668	19.3	24.4	2020.2	1927.6	28.56	19.27	2RXS	J042252.4+173148	65.71872	17.53006	35.96	-22.02755	-3.97945	8.84	12.2	4.426311	0.0265	0.0096	460.32	-0.066	0.324	-0.186	0.452
1	2.07	157	1.0086	0.5529	0.0156	1.60E-13	5.66E-14	1.59E-13	6.66E-14	0	0	0	0	0	0	0	207.119557	17.562452	2.83	5549	13.6	14.7	1916.7	1919.2	18.07	1.83	2RXS	J134818.4+173441	207.07687	17.57815	20.07	73.77138	26.724	6.63	12.46	5.222292	0.0327	0.0137	380.98	9.999	9.999	9.999	9.999
1	1.3	54.9	1.2097	0.3225	0.721	5.99E-13	1.02E-13	4.95E-13	1.01E-13	1.4376	0.3832	1.3692	5.24E-13	8.94E-14	3.64E-13	7.46E-14	245.09532	17.619863	5.86	484	41	51	1985.8	1975.3	0.84	4.28	2RXS	J162022.3+173617	245.09331	17.60475	10.24	41.1055	38.4167	36.01	35.1	7.188138	0.0631	0.0129	556.33	0.098	0.164	0.27	0.208
1	1.71	94	0.7991	0.2911	0.6058	4.57E-13	1.14E-13	5.71E-13	1.51E-13	0.7178	0.2615	0.8824	4.68E-13	1.17E-13	6.53E-13	1.73E-13	17.79322	17.642197	3.99	1819	20.7	23.5	1316.6	1314.1	3.79	4.3	2RXS	J011103.9+173851	17.76644	17.64771	14.53	-44.97188	9.35102	21.33	21.18	5.600945	0.0726	0.0192	291.51	0.637	0.11	0.432	0.13
1	0.55	41.1	0.4414	0.189	1.8414	2.52E-13	8.49E-14	5.71E-13	1.51E-13	0.3965	0.1698	2.0372	2.59E-13	8.71E-14	6.53E-13	1.73E-13	17.755915	17.642257	2.97	1819	12.9	13.4	1485.3	1498.9	2.53	4.3	2RXS	J011103.9+173851	17.76644	17.64771	14.53	-44.97188	9.35102	21.33	21.18	5.600945	0.0726	0.0192	291.51	0.637	0.11	0.432	0.13
1	2.5	192.7	1.2478	0.682	0.4042	1.72E-13	6.41E-14	1.38E-13	5.54E-14	0	0	0	0	0	0	0	190.650673	17.656581	2.69	5343	10.8	12.7	1411	1422.4	28.72	1.82	2RXS	J124226.5+174138	190.61053	17.69402	24.94	80.34034	20.40367	6.53	13.05	5.228342	0.0286	0.0114	456.9	9.999	9.999	9.999	9.999
1	0.21	8.6	0.3351	0.0746	5.5618	7.59E-13	1.51E-13	2.26E-12	2.24E-13	0.612	0.1362	2.4689	3.97E-13	7.90E-14	6.48E-13	6.43E-14	67.12056	17.695353	5.02	3527	28	36.5	1181	1058	28.68	19.49	2RXS	J042829.4+174138	67.12257	17.69392	5.96	-20.89348	-4.03111	234.73	114.17	11.322206	0.2108	0.0209	541.5	-0.404	0.076	0.124	0.152
1	0.78	23.9	0.9645	0.1817	0.1886	8.44E-13	2.62E-14	8.75E-13	1.63E-13	1.0814	0.2038	0.4311	7.81E-13	2.43E-14	7.22E-13	1.34E-13	114.525504	17.709615	32.17	5695	1183.6	1474.1	40303.4	39607.3	0.38	4.12	2RXS	J073807.7+174227	114.53216	17.70767	6.66	18.0728	-3.76488	54.13	40.17	7.465618	0.1135	0.0211	353.83	0.201	0.136	0.509	0.141
1	0.34	13.1	0.4701	0.1386	2.0171	3.08E-13	4.67E-14	6.56E-13	1.66E-13	0.9094	0.2681	0.3145	1.14E-13	1.73E-14	1.25E-13	3.17E-14	67.898695	17.710792	6.6	7247	57.6	71.6	6020.5	6150.8	23.91	17.43	2RXS	J043136.3+174230	67.90152	17.70835	24.13	-20.30889	-4.13005	17.32	24.21	6.122521	0.0613	0.0155	394.73	-0.611	0.175	-1	0.388
1	0.54	22.8	1.5818	0.5205	1.4639	7.62E-13	1.38E-13	4.82E-13	1.32E-13	0	0	0	0	0	0	0	325.898243	17.722143	5.5	9668	35.7	40.8	1504.1	1455.8	0.38	8.22	2RXS	J214335.5+174342	325.89801	17.72847	10.17	-26.08569	29.45956	25.42	18.73	5.136994	0.0492	0.0135	380.55	0.913	0.208	0.117	0.228
1	1.4	78.6	0.8088	0.3643	0.4674	2.35E-13	7.52E-14	2.90E-13	9.18E-14	0.6126	0.2759	1.0404	2.57E-13	8.25E-14	4.20E-13	1.33E-13	241.293339	17.725596	3.12	3713	18.7	17.7	2192.3	1911.3	37.37	3.46	2RXS	J160513.8+174433	241.30756	17.74273	18.39	44.5238	37.72943	11.62	23.32	7.378006	0.041	0.013	568.64	0.835	0.154	0.121	0.152
1	0.74	29.4	2.5765	0.9357	3.8132	5.78E-13	4.81E-14	2.24E-13	7.93E-14	0	0	0	0	0	0	0	259.798144	17.753532	12.02	7481	168.7	190.3	8901.4	8756.9	0.38	5.49	2RXS	J171912.9+174533	259.80414	17.75938	26.26	28.09991	40.74471	8.1	15.36	5.43005	0.0258	0.0091	595.01	1	0.436	1	0.241
1	1.61	49.1	0.6167	0.0685	3.6305	1.18E-12	5.15E-14	1.91E-12	1.95E-13	0.5549	0.0616	4.2423	1.38E-12	6.05E-14	2.49E-12	2.54E-13	200.074797	17.77564	22.86	5546	579.2	665.2	11209.9	10357	29.6	1.88	2RXS	J132016.2+174549	200.0677	17.76378	5.59	78.51446	24.19852	195.46	117.6	12.002985	0.3864	0.0394	304.35	0.216	0.075	0.1	0.091
1	1	55	0.9808	0.4469	0.0426	1.82E-13	5.81E-14	1.85E-13	6.03E-14	1.3058	0.5951	0.5782	9.67E-14	3.09E-14	7.41E-14	2.41E-14	175.54299	17.806976	3.13	6644	12.9	19.2	1739.3	1738.4	8.77	2.35	2RXS	J114206.7+174845	175.52814	17.81274	15.36	71.50343	14.54476	14.19	14.46	4.699059	0.0327	0.0106	442.58	-0.565	0.167	-0.204	0.423
1	1.15	50.1	0.6722	0.3501	0.6535	9.24E-14	1.75E-14	1.38E-13	6.67E-14	0	0	0	0	0	0	0	199.748075	17.820149	5.27	5546	60.6	64.4	14906.5	15553.3	11.32	1.87	2RXS	J131900.1+175001	199.75069	17.83384	14.4	78.73999	24.13869	7	8.1	3.929562	0.0279	0.0136	289.93	9.999	9.999	9.999	9.999
1	1.27	39	1.3309	0.2209	1.7858	1.60E-12	1.50E-13	1.21E-12	1.65E-13	1.821	0.3023	3.7513	1.36E-12	1.27E-13	7.45E-13	1.02E-13	66.802364	17.848684	10.67	3528	121.2	143.8	2419.9	2332.5	23.89	19.16	2RXS	J042710.3+175031	66.79331	17.84209	7.13	-21.04139	-3.83582	110.26	63.5	8.699226	0.1123	0.0154	565.21	0.248	0.108	0.124	0.134
1	0.33	15.1	0.446	0.1281	2.2229	2.84E-13	4.53E-14	6.37E-13	1.52E-13	0.543	0.1559	1.7988	7.45E-15	1.19E-15	1.37E-14	3.28E-15	67.385847	17.872553	6.27	7247	52.8	71.5	5957.8	5683.2	29.95	19.08	2RXS	J042931.5+175224	67.38158	17.87355	33.66	-20.58886	-3.89166	16.7	29.01	6.928962	0.0593	0.0142	488.85	-1	0.147	0	0
1	0.78	57.1	0.1155	0.0503	5.7277	1.79E-13	7.35E-14	1.55E-12	2.28E-13	0.1165	0.0507	5.7172	1.82E-13	7.46E-14	1.56E-12	2.30E-13	135.26745	17.883405	2.44	3356	8.5	9.7	1300.4	1257.2	1.36	3.43	2RXS	J090103.4+175356	135.26447	17.899	8.28	36.44167	0.89155	95.16	55.89	8.214828	0.2205	0.0324	253.47	0.325	0.115	0.281	0.132
1	2.4	180.1	1.4471	0.7776	0.6944	4.01E-13	1.36E-13	2.77E-13	1.16E-13	0	0	0	0	0	0	0	68.883069	17.903627	2.95	10538	12.5	11.9	1010.7	1010.7	30.88	15.05	2RXS	J043525.9+175134	68.85826	17.85951	17.41	-19.50351	-4.11439	8.15	10.2	4.252995	0.0261	0.0109	390.44	0.591	0.262	-0.084	0.247
1	2.35	174	0.2611	0.1146	3.1876	1.56E-13	6.04E-14	5.99E-13	1.25E-13	0	0	0	0	0	0	0	66.317037	17.913327	2.59	3528	10	9.9	2047.6	2346.2	18.49	19.08	2RXS	J042528.1+175513	66.36727	17.92053	12.16	-21.30325	-3.69414	37.39	31.25	6.52377	0.0559	0.0117	559.3	-0.363	0.213	0.529	0.377
1	1.22	52.3	0.7599	0.2241	0.9162	4.55E-13	9.49E-14	5.99E-13	1.25E-13	0	0	0	0	0	0	0	66.382455	17.921959	4.8	3528	28.4	29.8	1999.6	2123.8	17.79	18.89	2RXS	J042528.1+175513	66.36727	17.92053	12.16	-21.30325	-3.69414	37.39	31.25	6.52377	0.0559	0.0117	559.3	-0.363	0.213	0.529	0.377
1	0.45	19.2	0.811	0.4405	0.3547	2.52E-13	4.51E-14	3.11E-13	1.60E-13	0	0	0	0	0	0	0	33.690759	17.927841	5.59	10379	48.4	54.9	6191	6302.9	27.59	8.89	2RXS	J021446.4+175523	33.69374	17.92332	10.26	-40.62473	4.1513	8.73	5.67	2.907749	0.0313	0.016	181.29	1	0.278	-0.099	0.299
1	0.42	18.3	0.6502	0.1627	1.6737	4.32E-13	7.82E-14	6.64E-13	1.15E-13	0.5168	0.1293	2.4606	5.38E-13	9.75E-14	1.04E-12	1.80E-13	208.308952	17.931699	5.52	5377	37.4	41.4	2024.4	1830.6	21.59	2.03	2RXS	J135313.1+175606	208.30498	17.93512	14.11	73.05299	27.51466	44.36	49.05	8.468261	0.1281	0.0221	382.84	0.499	0.182	0.453	0.175
1	0.06	1.8	0.8556	0.1437	0.8755	4.62E-13	2.81E-14	5.40E-13	8.46E-14	0.6332	0.1063	2.2755	1.84E-14	1.12E-15	2.90E-14	4.54E-15	169.313847	17.959778	16.44	3927	327.5	515.5	14998.6	14861.2	7.55	1.51	2RXS	J111715.2+175733	169.31369	17.9593	8.49	66.45331	12.28244	70.35	54.64	8.552205	0.1254	0.0196	435.8	-1	0.079	-1	5.922
1	0.78	60.2	1.5023	0.9213	0.6423	2.92E-13	1.27E-13	1.95E-13	8.45E-14	0	0	0	0	0	0	0	66.054391	18.012042	2.31	3668	6.9	7	754.6	742.1	18.98	19.65	2RXS	J042416.2+180003	66.06755	18.00097	23.39	-21.47028	-3.56891	7.18	9.52	4.135119	0.0181	0.0079	525.28	-1	0.355	0	0
1	0.65	19.8	0.5726	0.0672	3.9957	1.72E-12	1.01E-13	3.00E-12	3.05E-13	0.5069	0.0595	4.6612	1.61E-12	9.46E-14	3.17E-12	3.22E-13	68.386391	18.01898	16.99	7247	304.4	372.9	5673.2	5748.3	31.08	18.95	2RXS	J043333.1+180049	68.38798	18.01369	4.04	-19.75677	-3.89682	254.91	109.69	11.133873	0.28	0.0284	391.71	1	0.043	0.118	0.079
1	0.65	19.7	0.7749	0.0617	3.274	3.00E-12	1.91E-13	3.87E-12	1.86E-13	0.7661	0.061	3.4225	3.21E-12	2.04E-13	4.18E-12	2.00E-13	196.423005	18.020327	15.71	7878	254.7	309.6	1989.1	1959.1	0.38	2.05	2RXS	J130542.4+180059	196.42703	18.01643	2.65	80.31289	23.00061	1269.35	469.56	22.4935	0.743	0.0356	632.01	0.073	0.039	0.362	0.05
1	1.24	52.7	0.5557	0.1803	1.7278	3.15E-13	7.50E-14	5.67E-13	1.25E-13	1.1143	0.3616	0.3314	6.25E-14	1.49E-14	5.61E-14	1.24E-14	66.439055	18.028387	4.2	3528	21.8	33	2220.6	2185.1	23.75	18.81	2RXS	J042547.0+180054	66.44584	18.01524	11.83	-21.18519	-3.61256	31.8	29.54	6.513305	0.0528	0.0117	559.07	-0.817	0.136	-1	0.647
1	1.53	48.6	0.881	0.1749	0.6078	9.13E-13	6.40E-14	1.04E-12	1.93E-13	0.8828	0.1752	0.5988	8.57E-13	6.01E-14	9.71E-13	1.80E-13	68.05929	18.029966	14.27	7247	234	268.2	8233.2	8208.9	12.83	18.22	2RXS	J043216.7+180115	68.06993	18.02105	10.3	-19.98767	-3.84482	51.82	37.79	7.018878	0.0968	0.018	390.44	0.802	0.112	0.422	0.126
1	0.25	8	0.8192	0.3796	0.3977	1.38E-13	2.15E-14	1.68E-13	7.34E-14	0	0	0	0	0	0	0	114.807595	18.045953	6.4	5695	73	78.7	15296.9	16092.4	25.87	4.2	2RXS	J073913.4+180239	114.80599	18.04435	11.68	18.44589	-3.38954	9.17	8.4	3.66381	0.0216	0.0094	388.44	1	0.932	1	0.34
1	1.16	36.9	1.8529	0.5119	2.5467	1.24E-12	1.51E-13	6.70E-13	1.66E-13	2.3767	0.6566	3.6181	1.08E-12	1.32E-13	4.56E-13	1.13E-13	68.659779	18.047231	8.24	3819	74.2	83.1	1924.5	1954.6	15.54	17.55	2RXS	J043436.3+180225	68.65163	18.04053	10.26	-19.54435	-3.90686	28.37	24.53	6.087886	0.0627	0.0156	391.47	0.358	0.125	-0.051	0.153
1	0.46	19.6	2.0388	1.0281	1.5963	4.47E-13	1.03E-13	2.19E-13	9.82E-14	0	0	0	0	0	0	0	68.182961	18.049307	4.32	3819	22.9	22	1644.8	1648.8	18.12	18.63	2RXS	J043243.7+180237	68.18249	18.04387	12.08	-19.89005	-3.83815	8.4	7.99	3.579586	0.0204	0.0092	390.82	0.936	0.308	0.457	0.234
1	0.6	18.4	0.9872	0.1129	0.1122	1.79E-12	1.20E-13	1.82E-12	1.68E-13	1.147	0.1312	1.2214	1.45E-12	9.69E-14	1.26E-12	1.17E-13	208.654226	18.092798	14.93	5377	237.1	320.8	3098.5	3024.5	0.38	2.05	2RXS	J135435.9+180522	208.64993	18.0897	5.46	72.87366	27.78618	253.44	137.36	12.730974	0.3485	0.0323	394.15	-0.298	0.072	-0.249	0.122
1	0.29	21.4	0.3	0.1287	2.7022	1.10E-13	3.95E-14	3.67E-13	8.65E-14	0	0	0	0	0	0	0	259.59022	18.15243	2.79	7481	14.8	9.6	4096.6	4107.8	27.07	5.47	2RXS	J171821.9+180847	259.59158	18.14664	9.66	28.43105	41.11121	28.37	25.29	5.95969	0.0423	0.01	598.08	0	0	-1	1.169
1	1.83	134.1	0.1121	0.0394	7.7238	2.09E-13	7.00E-14	1.87E-12	2.03E-13	0.1293	0.0455	7.4441	1.93E-13	6.46E-14	1.49E-12	1.62E-13	66.785887	18.168791	2.99	3528	12.3	13.4	1881.6	1814	37.41	19.4	2RXS	J042706.1+181217	66.77569	18.20475	4.39	-20.82297	-3.47503	206.47	96.56	10.493971	0.1739	0.0189	555.21	0.573	0.077	0.031	0.095
1	1.76	132.2	0.9225	0.5677	0.131	1.27E-13	5.53E-14	1.37E-13	5.95E-14	0	0	0	0	0	0	0	209.11946	18.217162	2.29	2665	8.6	6.9	1598.5	1525.1	10.88	2.07	2RXS	J135626.7+181511	209.11157	18.2531	16.76	72.60226	28.10929	7.06	10.44	4.526574	0.0261	0.0113	399.27	-0.332	0.308	-1	0.362
1	0.11	3.4	1.2273	0.2145	1.2612	1.46E-12	9.04E-14	1.19E-12	1.94E-13	1.103	0.1927	0.5816	1.36E-12	8.46E-14	1.24E-12	2.02E-13	67.517687	18.227783	16.13	7247	277	316.7	6092.6	6216.3	20.26	18.78	2RXS	J043004.4+181340	67.51865	18.22798	7.31	-20.26358	-3.56131	71.29	48.33	7.896107	0.1108	0.0181	436.14	0.976	0.076	0.122	0.116
1	0.5	22.2	3.7292	1.7193	3.1187	8.39E-13	1.74E-13	2.25E-13	9.27E-14	0	0	0	0	0	0	0	333.062815	18.248872	4.83	8438	28.2	28.5	1002.6	1001.9	27.41	4.89	2RXS	J221215.0+181433	333.06265	18.2427	17.08	-30.44339	27.28093	8.16	10.76	4.432492	0.0271	0.0112	397.21	0.072	0.453	1	0.52
1	0.45	14	0.6897	0.1096	2.0304	1.07E-12	6.44E-14	1.55E-12	2.28E-13	0.7296	0.116	1.7616	9.97E-13	6.01E-14	1.37E-12	2.01E-13	67.854776	18.262114	16.59	7247	309.4	347.7	9309.8	9378.7	9.34	17.96	2RXS	J043124.9+181557	67.85378	18.26588	7.69	-19.99302	-3.57202	96.26	57.17	8.406848	0.1448	0.0213	394.89	0.71	0.098	0.089	0.117
1	0.66	27.7	1.0071	0.2426	0.0292	9.55E-13	1.60E-13	9.49E-13	1.64E-13	0.8815	0.2124	0.5208	8.87E-13	1.49E-13	1.01E-12	1.74E-13	276.409283	18.287785	5.97	3226	40.5	45	1368.3	1387	4.54	16.92	2RXS	J182538.4+181743	276.41019	18.29543	8.45	13.77162	41.55369	59.39	42.77	7.405771	0.0888	0.0154	481.51	1	0.08	0.423	0.114
1	2.18	160.2	0.248	0.1053	3.7971	2.35E-13	9.12E-14	9.49E-13	1.64E-13	0.2173	0.0922	4.065	2.19E-13	8.47E-14	1.01E-12	1.74E-13	276.446557	18.323504	2.58	3226	10.3	6.8	1411.7	1393.9	6.92	17.09	2RXS	J182538.4+181743	276.41019	18.29543	8.45	13.77162	41.55369	59.39	42.77	7.405771	0.0888	0.0154	481.51	1	0.08	0.423	0.114
1	0.78	57.7	0.5203	0.332	0.9041	5.19E-14	2.15E-14	9.98E-14	4.84E-14	0	0	0	0	0	0	0	186.177497	18.327435	2.41	6994	15.4	15	7445.3	7604.3	12.87	2.53	2RXS	J122440.0+182023	186.16698	18.33998	13.82	79.26644	19.22334	7.66	7.47	3.620228	0.0168	0.0081	444.22	1	1.655	-0.501	0.639
1	1.32	40.9	1.6363	0.4045	2.4329	1.10E-12	7.24E-14	6.72E-13	1.60E-13	1.4475	0.3579	1.7437	1.03E-12	6.77E-14	7.10E-13	1.69E-13	68.061214	18.341072	15.19	7247	254.6	279.8	7421.5	7105.4	18.54	18.85	2RXS	J043214.0+181947	68.05858	18.32998	8.11	-19.80166	-3.53772	32.45	24.54	5.848011	0.0627	0.0149	391.43	1	0.162	-0.387	0.164
1	1.58	88.2	1.7641	0.8467	1.1529	3.81E-13	1.20E-13	2.16E-13	7.82E-14	1.9756	0.9483	1.3562	3.34E-13	1.05E-13	1.69E-13	6.12E-14	208.292868	18.352414	3.18	851	12.7	11	779.8	777.8	21.8	2.03	2RXS	J135304.9+182153	208.27057	18.36475	17.2	73.32643	27.8963	10.45	15.97	5.791083	0.0416	0.0151	383.63	-0.215	0.167	-0.34	0.247
1	0.86	49.1	0.4706	0.2103	1.4508	1.03E-13	3.01E-14	2.19E-13	7.40E-14	0.4613	0.2061	1.4805	1.10E-13	3.21E-14	2.38E-13	8.05E-14	185.920232	18.353557	3.42	2121	19.4	29.2	4752.2	4705.1	26.69	2.58	2RXS	J122344.2+182117	185.93452	18.35484	20.87	79.15435	19.14442	11.39	16.47	5.566041	0.0365	0.0123	451.35	0.229	0.194	0.004	0.216
1	2.16	118.4	0.843	0.4822	0.2864	8.41E-14	2.56E-14	9.98E-14	4.84E-14	0	0	0	0	0	0	0	186.135634	18.354031	3.29	2121	19.8	14.4	5908.4	5700.2	15.95	2.53	2RXS	J122440.0+182023	186.16698	18.33998	13.82	79.26644	19.22334	7.66	7.47	3.620228	0.0168	0.0081	444.22	1	1.655	-0.501	0.639
1	2.55	138.4	0.2001	0.0707	5.3629	1.99E-13	6.51E-14	9.95E-13	1.33E-13	0.258	0.0911	4.6855	1.06E-13	3.47E-14	4.12E-13	5.52E-14	208.691009	18.368435	3.06	5377	14.3	14.3	1686.4	1705	16.97	2.06	2RXS	J135441.0+182407	208.67125	18.40201	11.98	73.03263	28.08109	85.98	74.5	9.986854	0.1902	0.0255	391.59	-0.586	0.084	-0.339	0.221
