c1,normalized_offset,ets_rass_offset,flux_ratio,f_err,std_dev_diff,flux_ets,flux_ets_err,flux_rass,flux_rass_err,c11,c12,c13,c14,c15,c16,c17,c18,c19,ets_snr,c21,c22,c23,c24,c25,c26,c27,rass_name1,rass_name2,rass_ra,rass_dec,rass_pos_err,rass_l,rass_b,rass_ML,rass_counts,rass_counts_err,rass_count_rate,rass_count_rate_err,rass_exp_time,rass_hardness_ratio,rass_HR2,rass_HR3,rass_HR4,usrid,separation,name,ra,dec,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,csc_ra_deg,csc_dec_deg
1,0.75,27.4,2.5386,0.8153,4.2860000000000005,9.23e-13,6.34e-14,3.6399999999999996e-13,1.1400000000000002e-13,1.7824,0.5724,2.3231,9.719999999999999e-13,6.68E-14,5.45E-13,1.71E-13,49.595328,-66.599574,14.55,7044,235.5,263.3,7257.7,7376.9,6.19,3.94,2RXS,J031818.2-663559,49.5762,-66.5999,20.46,-44.572520000000004,-74.21427,14.35,16.07,5.041567,0.0482,0.0151,333.7,1.0,0.17800000000000002,0.63,0.155,27,113.14, 2CXO J031759.6-663538, 03 17 59.64,-66 35 38.17,         ,         ,         ,         ,         ,         ,49.49849999999999,-66.5939361111111
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,3.36, 2CXO J031819.9-662910, 03 18 19.97,-66 29 10.96,3.693e-13,3.595e-13,3.792e-13,2.526e-13,2.453e-13,2.598e-13,49.583208333333324,-66.48637777777778
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,17.29, 2CXO J031821.2-662858, 03 18 21.25,-66 28 58.24,9.684e-16,3.228e-16,1.585e-15,7.727e-16,2.243e-16,1.321e-15,49.58854166666666,-66.48284444444445
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,45.24, 2CXO J031823.7-662834, 03 18 23.73,-66 28 34.48,1.832e-15,1.099e-15,2.564e-15,1.333e-15,7.573e-16,1.878e-15,49.59887499999999,-66.47624444444445
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,49.9, 2CXO J031818.8-663001, 03 18 18.90,-66 30 01.45,2.142e-14,1.892e-14,2.377e-14,1.754e-14,1.564e-14,1.944e-14,49.57874999999999,-66.50040277777778
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,52.96, 2CXO J031818.2-663004, 03 18 18.23,-66 30 04.13,2.731e-14,2.524e-14,2.939e-14,1.658e-14,1.506e-14,1.810e-14,49.575958333333325,-66.50114722222222
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,58.67, 2CXO J031829.0-662921, 03 18 29.08,-66 29 21.77,         ,         ,         ,         ,         ,         ,49.62116666666666,-66.48938055555556
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,64.81, 2CXO J031817.4-663015, 03 18 17.43,-66 30 15.36,0.000e+00,0.000e+00,4.684e-16,         ,         ,         ,49.57262499999999,-66.50426666666667
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,67.57, 2CXO J031829.4-662841, 03 18 29.50,-66 28 41.13,6.136e-16,2.045e-16,1.002e-15,1.133e-15,6.322e-16,1.633e-15,49.622916666666654,-66.47809166666667
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,93.43, 2CXO J031804.8-662838, 03 18 04.86,-66 28 38.02,         ,         ,         ,         ,         ,         ,49.52024999999999,-66.47722777777778
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,96.98, 2CXO J031804.2-662836, 03 18 04.30,-66 28 36.84,         ,         ,         ,         ,         ,         ,49.51791666666666,-66.4769
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,104.76, 2CXO J031805.4-663014, 03 18 05.47,-66 30 14.93,1.491e-14,1.311e-14,1.671e-14,5.312e-15,4.378e-15,6.188e-15,49.522791666666656,-66.50414722222222
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,110.33, 2CXO J031806.1-663028, 03 18 06.12,-66 30 28.06,8.205e-16,3.077e-16,1.333e-15,0.000e+00,0.000e+00,3.101e-16,49.525499999999994,-66.50779444444444
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,112.78, 2CXO J031807.9-663041, 03 18 07.95,-66 30 41.13,0.000e+00,0.000e+00,6.302e-16,0.000e+00,0.000e+00,4.114e-16,49.53312499999999,-66.511425
1,0.4,12.2,0.5193,0.0702,3.8464,9.08e-13,5.48e-14,1.75e-12,2.12e-13,0.3715,0.0502,5.1081,9.58e-13,5.78E-14,2.58E-12,3.12E-13,49.575573999999996,-66.48394,16.57,7044,305.9,349.1,9589.3,9039.4,0.84,3.95,2RXS,J031819.4-662911,49.58093,-66.48657,4.3,-44.6464,-74.17968,196.72,76.03,9.197510000000001,0.2313,0.027999999999999997,328.73,0.973,0.071,0.594,0.083,28,116.76, 2CXO J031806.3-663038, 03 18 06.38,-66 30 38.52,2.535e-15,1.674e-15,3.349e-15,2.387e-15,1.646e-15,3.087e-15,49.52658333333333,-66.5107
1,0.7,29.3,1.1953,0.3016,0.6637,8.809999999999999e-13,2.04e-13,7.37e-13,7.39e-14,1.0181,0.2569,0.0707,8.880000000000001e-13,2.06E-13,8.73E-13,8.75E-14,83.303205,-62.378154,4.32,9025,23.3,30.6,790.1,799.4,7.28,4.91,2RXS,J053313.4-622212,83.30624,-62.37013,7.98,-32.82795,-84.91806,129.65,145.45,14.592417999999999,0.0885,0.0089,1642.91,0.775,0.063,0.36,0.063,42,10.61, 2CXO J053315.0-622212, 05 33 15.02,-62 22 12.53,7.246e-14,6.807e-14,7.684e-14,1.946e-13,1.835e-13,2.057e-13,83.31258333333332,-62.37014722222222
1,0.7,29.3,1.1953,0.3016,0.6637,8.809999999999999e-13,2.04e-13,7.37e-13,7.39e-14,1.0181,0.2569,0.0707,8.880000000000001e-13,2.06E-13,8.73E-13,8.75E-14,83.303205,-62.378154,4.32,9025,23.3,30.6,790.1,799.4,7.28,4.91,2RXS,J053313.4-622212,83.30624,-62.37013,7.98,-32.82795,-84.91806,129.65,145.45,14.592417999999999,0.0885,0.0089,1642.91,0.775,0.063,0.36,0.063,42,15.73,2CXO J053315.7-622213X, 05 33 15.75,-62 22 13.80,         ,         ,         ,         ,         ,         ,83.31562499999998,-62.3705
1,0.7,29.3,1.1953,0.3016,0.6637,8.809999999999999e-13,2.04e-13,7.37e-13,7.39e-14,1.0181,0.2569,0.0707,8.880000000000001e-13,2.06E-13,8.73E-13,8.75E-14,83.303205,-62.378154,4.32,9025,23.3,30.6,790.1,799.4,7.28,4.91,2RXS,J053313.4-622212,83.30624,-62.37013,7.98,-32.82795,-84.91806,129.65,145.45,14.592417999999999,0.0885,0.0089,1642.91,0.775,0.063,0.36,0.063,42,101.86, 2CXO J053300.5-622300, 05 33 00.59,-62 23 00.61,0.000e+00,0.000e+00,3.757e-16,0.000e+00,0.000e+00,1.348e-15,83.25245833333332,-62.38350277777778
1,0.7,29.3,1.1953,0.3016,0.6637,8.809999999999999e-13,2.04e-13,7.37e-13,7.39e-14,1.0181,0.2569,0.0707,8.880000000000001e-13,2.06E-13,8.73E-13,8.75E-14,83.303205,-62.378154,4.32,9025,23.3,30.6,790.1,799.4,7.28,4.91,2RXS,J053313.4-622212,83.30624,-62.37013,7.98,-32.82795,-84.91806,129.65,145.45,14.592417999999999,0.0885,0.0089,1642.91,0.775,0.063,0.36,0.063,42,107.08, 2CXO J053319.4-622351, 05 33 19.46,-62 23 51.19,6.970e-16,2.473e-16,1.147e-15,0.000e+00,0.000e+00,3.828e-16,83.33108333333332,-62.397552777777776
1,0.7,29.3,1.1953,0.3016,0.6637,8.809999999999999e-13,2.04e-13,7.37e-13,7.39e-14,1.0181,0.2569,0.0707,8.880000000000001e-13,2.06E-13,8.73E-13,8.75E-14,83.303205,-62.378154,4.32,9025,23.3,30.6,790.1,799.4,7.28,4.91,2RXS,J053313.4-622212,83.30624,-62.37013,7.98,-32.82795,-84.91806,129.65,145.45,14.592417999999999,0.0885,0.0089,1642.91,0.775,0.063,0.36,0.063,42,115.54, 2CXO J053259.4-622314, 05 32 59.49,-62 23 14.66,7.317e-16,2.049e-16,1.229e-15,1.647e-14,5.313e-15,2.710e-14,83.24787499999998,-62.38740555555555
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,12.96, 2CXO J205202.3-570407, 20 52 02.38,-57 04 07.62,2.357e-14,2.158e-14,2.555e-14,1.650e-14,1.496e-14,1.804e-14,313.00991666666664,-57.068783333333336
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,13.54,2CXO J205202.2-570408X, 20 52 02.27,-57 04 08.16,         ,         ,         ,         ,         ,         ,313.0094583333333,-57.068933333333334
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,26.57, 2CXO J205200.6-570417, 20 52 00.61,-57 04 17.53,7.560e-16,3.872e-16,1.106e-15,9.382e-16,5.507e-16,1.305e-15,313.0025416666667,-57.071536111111115
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,49.27, 2CXO J205157.8-570406, 20 51 57.84,-57 04 06.43,5.824e-16,2.569e-16,8.907e-16,2.856e-16,5.950e-17,5.117e-16,312.991,-57.06845277777778
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,69.18, 2CXO J205157.5-570326, 20 51 57.52,-57 03 26.70,4.113e-16,1.542e-16,6.683e-16,5.638e-16,2.743e-16,8.381e-16,312.98966666666666,-57.05741666666666
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,74.6, 2CXO J205155.3-570344, 20 51 55.37,-57 03 44.51,1.692e-16,0.000e+00,3.285e-16,         ,         ,         ,312.9807083333333,-57.06236388888889
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,79.67, 2CXO J205202.0-570531, 20 52 02.04,-57 05 31.35,         ,         ,         ,4.160e-16,1.783e-16,6.538e-16,313.00849999999997,-57.09204166666667
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,83.48, 2CXO J205204.2-570249, 20 52 04.28,-57 02 49.61,0.000e+00,0.000e+00,2.163e-16,3.611e-16,1.241e-16,5.868e-16,313.01783333333333,-57.04711388888889
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,90.9, 2CXO J205200.1-570247, 20 52 00.13,-57 02 47.25,2.384e-15,1.759e-15,3.010e-15,3.331e-15,2.620e-15,4.005e-15,313.00054166666666,-57.046458333333334
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,98.08, 2CXO J205152.4-570340, 20 51 52.46,-57 03 40.85,3.567e-15,2.751e-15,4.331e-15,2.349e-15,1.786e-15,2.878e-15,312.96858333333336,-57.06134722222222
1,0.6,35.0,0.5099,0.2638,1.1143,1.9399999999999998e-13,6.14e-14,3.8e-13,1.56e-13,0.414,0.2141,1.3641,1.8600000000000002e-13,5.89E-14,4.50E-13,1.84E-13,313.015918,-57.060547,3.16,5254,14.8,15.8,2392.4,2355.6,0.38,6.61,2RXS,J205203.8-570412,313.01592999999997,-57.070280000000004,25.55,-38.73873,-37.73235,7.82,10.07,4.119942,0.0412,0.0168,244.59,0.9390000000000001,0.182,0.71,0.154,62,104.83, 2CXO J205156.3-570538, 20 51 56.38,-57 05 38.49,2.461e-15,1.836e-15,3.086e-15,3.655e-15,2.942e-15,4.368e-15,312.98491666666666,-57.094025
1,1.28,39.1,0.5011,0.0617,4.8961,9.379999999999998e-13,7.5e-14,1.8700000000000003e-12,1.7499999999999999e-13,0.6970000000000001,0.0859,2.7789,2.18e-13,1.74E-14,3.13E-13,2.93E-14,330.812023,-56.772787,12.5,5652,177.7,261.6,4676.0,4705.3,2.75,2.4,2RXS,J220318.0-564651,330.8252,-56.78089,5.59,-48.03976,-41.40048,245.67,134.73,12.6209,0.3257,0.0305,413.72,-0.8390000000000001,0.045,-0.20600000000000002,0.294,65,24.16, 2CXO J220318.5-564627, 22 03 18.57,-56 46 27.43,1.217e-15,7.789e-16,1.631e-15,         ,         ,         ,330.82737499999996,-56.77428611111111
1,0.89,29.4,1.7058,0.6648,1.6677,1.17e-12,1.4e-13,6.879999999999999e-13,2.5499999999999997e-13,0.0,0,0,0.0,0,0,0,264.398178,-56.575157,8.37,7849,80.7,78.6,2209.2,2221.6,15.2,8.28,2RXS,J173733.8-563404,264.39102,-56.56801,13.48,-13.01498,-33.200540000000004,13.99,10.8,4.006188,0.0702,0.026000000000000002,153.92,1.0,0.595,0.027999999999999997,0.498,69,15.87, 2CXO J173735.7-563402, 17 37 35.75,-56 34 02.95,1.999e-13,1.923e-13,2.075e-13,1.752e-13,1.682e-13,1.821e-13,264.3989583333333,-56.567486111111116
1,0.89,29.4,1.7058,0.6648,1.6677,1.17e-12,1.4e-13,6.879999999999999e-13,2.5499999999999997e-13,0.0,0,0,0.0,0,0,0,264.398178,-56.575157,8.37,7849,80.7,78.6,2209.2,2221.6,15.2,8.28,2RXS,J173733.8-563404,264.39102,-56.56801,13.48,-13.01498,-33.200540000000004,13.99,10.8,4.006188,0.0702,0.026000000000000002,153.92,1.0,0.595,0.027999999999999997,0.498,69,52.37, 2CXO J173739.0-563434, 17 37 39.08,-56 34 34.30,3.033e-16,0.000e+00,5.888e-16,1.294e-15,7.350e-16,1.823e-15,264.4128333333333,-56.57619444444445
1,0.89,29.4,1.7058,0.6648,1.6677,1.17e-12,1.4e-13,6.879999999999999e-13,2.5499999999999997e-13,0.0,0,0,0.0,0,0,0,264.398178,-56.575157,8.37,7849,80.7,78.6,2209.2,2221.6,15.2,8.28,2RXS,J173733.8-563404,264.39102,-56.56801,13.48,-13.01498,-33.200540000000004,13.99,10.8,4.006188,0.0702,0.026000000000000002,153.92,1.0,0.595,0.027999999999999997,0.498,69,55.34, 2CXO J173736.1-563456, 17 37 36.14,-56 34 56.83,7.245e-16,2.571e-16,1.168e-15,         ,         ,         ,264.4005833333333,-56.58245277777778
1,0.89,29.4,1.7058,0.6648,1.6677,1.17e-12,1.4e-13,6.879999999999999e-13,2.5499999999999997e-13,0.0,0,0,0.0,0,0,0,264.398178,-56.575157,8.37,7849,80.7,78.6,2209.2,2221.6,15.2,8.28,2RXS,J173733.8-563404,264.39102,-56.56801,13.48,-13.01498,-33.200540000000004,13.99,10.8,4.006188,0.0702,0.026000000000000002,153.92,1.0,0.595,0.027999999999999997,0.498,69,74.76, 2CXO J173731.9-563517, 17 37 31.95,-56 35 17.94,3.091e-15,2.115e-15,4.013e-15,5.160e-15,3.928e-15,6.315e-15,264.38312499999995,-56.58831666666667
1,0.89,29.4,1.7058,0.6648,1.6677,1.17e-12,1.4e-13,6.879999999999999e-13,2.5499999999999997e-13,0.0,0,0,0.0,0,0,0,264.398178,-56.575157,8.37,7849,80.7,78.6,2209.2,2221.6,15.2,8.28,2RXS,J173733.8-563404,264.39102,-56.56801,13.48,-13.01498,-33.200540000000004,13.99,10.8,4.006188,0.0702,0.026000000000000002,153.92,1.0,0.595,0.027999999999999997,0.498,69,89.02, 2CXO J173723.2-563348, 17 37 23.25,-56 33 48.74,6.003e-16,2.063e-16,9.755e-16,0.000e+00,0.000e+00,3.311e-16,264.346875,-56.563538888888885
1,0.89,29.4,1.7058,0.6648,1.6677,1.17e-12,1.4e-13,6.879999999999999e-13,2.5499999999999997e-13,0.0,0,0,0.0,0,0,0,264.398178,-56.575157,8.37,7849,80.7,78.6,2209.2,2221.6,15.2,8.28,2RXS,J173733.8-563404,264.39102,-56.56801,13.48,-13.01498,-33.200540000000004,13.99,10.8,4.006188,0.0702,0.026000000000000002,153.92,1.0,0.595,0.027999999999999997,0.498,69,100.75, 2CXO J173745.8-563348, 17 37 45.88,-56 33 49.00,1.607e-15,9.563e-16,2.257e-15,3.967e-16,8.264e-17,7.107e-16,264.4411666666666,-56.56361111111111
1,0.89,29.4,1.7058,0.6648,1.6677,1.17e-12,1.4e-13,6.879999999999999e-13,2.5499999999999997e-13,0.0,0,0,0.0,0,0,0,264.398178,-56.575157,8.37,7849,80.7,78.6,2209.2,2221.6,15.2,8.28,2RXS,J173733.8-563404,264.39102,-56.56801,13.48,-13.01498,-33.200540000000004,13.99,10.8,4.006188,0.0702,0.026000000000000002,153.92,1.0,0.595,0.027999999999999997,0.498,69,105.16, 2CXO J173733.7-563549, 17 37 33.75,-56 35 49.99,1.694e-15,9.124e-16,2.476e-15,7.470e-16,2.801e-16,1.214e-15,264.39062499999994,-56.59721944444445
1,0.89,29.4,1.7058,0.6648,1.6677,1.17e-12,1.4e-13,6.879999999999999e-13,2.5499999999999997e-13,0.0,0,0,0.0,0,0,0,264.398178,-56.575157,8.37,7849,80.7,78.6,2209.2,2221.6,15.2,8.28,2RXS,J173733.8-563404,264.39102,-56.56801,13.48,-13.01498,-33.200540000000004,13.99,10.8,4.006188,0.0702,0.026000000000000002,153.92,1.0,0.595,0.027999999999999997,0.498,69,109.56, 2CXO J173738.2-563221, 17 37 38.25,-56 32 21.49,1.635e-15,9.813e-16,2.290e-15,1.348e-15,7.522e-16,1.943e-15,264.409375,-56.53930277777778
1,0.7,52.2,0.5972,0.2634,1.1948,2.4299999999999997e-13,8.6e-14,4.0600000000000004e-13,1.0699999999999999e-13,0.7149,0.3153,0.7815,2.11e-13,7.47E-14,2.94E-13,7.73E-14,104.639093,-56.126093000000004,2.82,9961,12.3,10.7,1581.4,1576.1,10.4,6.35,2RXS,J065837.7-560811,104.65744000000001,-56.136390000000006,14.49,-21.28892,-77.49615,21.5,21.48,5.635564,0.0445,0.0117,482.62,0.245,0.19899999999999998,-0.184,0.239,74,12.16, 2CXO J065839.1-560813, 06 58 39.20,-56 08 13.93,5.758e-14,5.511e-14,6.005e-14,1.551e-13,1.493e-13,1.610e-13,104.66333333333333,-56.13720277777778
