c1,normalized_offset,ets_rass_offset,flux_ratio,f_err,std_dev_diff,flux_ets,flux_ets_err,flux_rass,flux_rass_err,c11,c12,c13,c14,c15,c16,c17,c18,c19,ets_snr,c21,c22,c23,c24,c25,c26,c27,rass_name1,rass_name2,rass_ra,rass_dec,rass_pos_err,rass_l,rass_b,rass_ML,rass_counts,rass_counts_err,rass_count_rate,rass_count_rate_err,rass_exp_time,rass_hardness_ratio,rass_HR2,rass_HR3,rass_HR4,usrid,separation,name,ra,dec,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,csc_ra_deg,csc_dec_deg,flux_csc
1,0.51,15.5,1.1999,0.1435,1.4848,1.84e-12,1.7199999999999997e-13,1.5300000000000001e-12,1.1400000000000002e-13,1.06,0.1268,0.4841,1.82e-12,1.70E-13,1.71E-12,1.28E-13,277.387562,48.750237,10.71,487,119.8,138.9,1985.6,1959.0,0.38,5.48,2RXS,J182932.2+484447,277.38425,48.74654,3.05,23.50321,71.78284000000001,450.23,207.63,15.510095999999999,0.1765,0.0132,1176.23,0.7509999999999999,0.044000000000000004,0.408,0.055,2187,4.6, 2CXO J182931.7+484446, 18 29 31.78,+48 44 46.12,6.203e-13,5.948e-13,6.459e-13,6.310e-13,6.071e-13,6.549e-13,277.38241666666664,48.74614444444445,1.2513000000000001e-12
1,1.07,79.2,0.7842,0.4722,0.4089,1.1400000000000002e-13,5.32e-14,1.45e-13,5.51e-14,0.0,0,0,0.0,0,0,0,295.74329500000005,50.483045000000004,2.14,3919,7.7,4.4,2205.4,2205.2,13.99,12.16,2RXS,J194305.7+502935,295.77383,50.493320000000004,10.59,13.018939999999999,69.35169,10.31,13.35,5.068458000000001,0.0139,0.0053,959.86,0.516,0.505,0.27399999999999997,0.375,2208,4.07, 2CXO J194305.9+502932, 19 43 06.00,+50 29 32.85,4.302e-14,3.764e-14,4.841e-14,4.088e-14,3.588e-14,4.587e-14,295.7749999999999,50.49245833333333,8.39e-14
1,0.49,26.5,2.1344,0.9877,1.6672,3.1e-13,8.19e-14,1.45e-13,5.51e-14,0.0,0,0,0.0,0,0,0,295.78522200000003,50.491993,3.78,3919,20.0,22.8,2104.9,2119.6,15.15,12.15,2RXS,J194305.7+502935,295.77383,50.493320000000004,10.59,13.018939999999999,69.35169,10.31,13.35,5.068458000000001,0.0139,0.0053,959.86,0.516,0.505,0.27399999999999997,0.375,2210,4.07, 2CXO J194305.9+502932, 19 43 06.00,+50 29 32.85,4.302e-14,3.764e-14,4.841e-14,4.088e-14,3.588e-14,4.587e-14,295.7749999999999,50.49245833333333,8.39e-14
1,1.02,30.9,0.3592,0.0658,5.9428,5.95e-13,9.43e-14,1.66e-12,1.52e-13,0.3015,0.0552,6.7635,5.610000000000001e-13,8.89E-14,1.86E-12,1.70E-13,291.250363,50.7173,6.31,4913,47.2,58.2,2533.9,2527.9,28.89,7.81,2RXS,J192502.9+504316,291.26248,50.72117,5.09,15.701360000000001,70.88926,266.0,140.73,12.885628,0.1714,0.0157,821.28,0.929,0.039,0.33799999999999997,0.062,2214,8.54, 2CXO J192502.1+504315, 19 25 02.10,+50 43 15.26,7.733e-13,7.248e-13,8.217e-13,6.642e-13,6.035e-13,7.213e-13,291.25875,50.72090555555556,1.4375e-12
1,0.66,20.3,0.6728,0.1058,2.4653,3.48e-13,3.97e-14,5.18e-13,5.61e-14,0.7317,0.115,1.9623,3.0799999999999995e-13,3.51E-14,4.21E-13,4.57E-14,220.840828,51.925459000000004,8.78,6317,98.6,121.7,6248.2,6299.9,6.8,1.71,2RXS,J144322.0+515511,220.842,51.91987,6.78,57.52911999999999,61.962180000000004,136.01,115.16,12.479968,0.1112,0.0121,1035.46,-0.266,0.098,-0.08199999999999999,0.158,2233,6.71, 2CXO J144322.3+515505, 14 43 22.34,+51 55 05.26,3.432e-14,3.063e-14,3.801e-14,3.309e-13,3.167e-13,3.450e-13,220.8430833333333,51.91812777777778,3.6522e-13
1,0.66,20.3,0.6728,0.1058,2.4653,3.48e-13,3.97e-14,5.18e-13,5.61e-14,0.7317,0.115,1.9623,3.0799999999999995e-13,3.51E-14,4.21E-13,4.57E-14,220.840828,51.925459000000004,8.78,6317,98.6,121.7,6248.2,6299.9,6.8,1.71,2RXS,J144322.0+515511,220.842,51.91987,6.78,57.52911999999999,61.962180000000004,136.01,115.16,12.479968,0.1112,0.0121,1035.46,-0.266,0.098,-0.08199999999999999,0.158,2233,10.4, 2CXO J144323.0+515516, 14 43 23.06,+51 55 16.63,6.534e-15,4.805e-15,8.264e-15,2.043e-14,1.679e-14,2.406e-14,220.84608333333333,51.92128611111111,2.6964000000000002e-14
1,0.67,20.1,0.5596,0.045,6.8014,9.3e-13,5.35e-14,1.66e-12,9.33e-14,0.4822,0.0388,8.2628,1.14e-12,6.56E-14,2.36E-12,1.33E-13,220.76790499999998,52.031921000000004,17.38,6317,331.6,402.4,7901.9,7707.2,0.38,1.73,2RXS,J144302.7+520140,220.76135,52.028040000000004,2.93,57.49953000000001,62.01334,758.94,364.0,20.452496,0.3544,0.0199,1027.07,0.254,0.048,0.29100000000000004,0.055,2239,3.71, 2CXO J144302.7+520137, 14 43 02.78,+52 01 37.27,2.066e-13,1.979e-13,2.147e-13,1.909e-13,1.840e-13,1.978e-13,220.7615833333333,52.02701944444444,3.9749999999999997e-13
1,0.79,32.8,1.0669,0.2295,0.299,4.760000000000001e-13,7.94e-14,4.46e-13,6.05e-14,0.5327,0.1146,2.8811,7.4e-13,1.24E-13,1.39E-12,1.88E-13,159.679135,53.500172,5.99,467,40.2,46.0,1627.8,1580.4,0.38,1.12,2RXS,J103846.6+533001,159.69446000000002,53.50049,7.4,54.06564,40.95158,99.31,70.16,9.516625,0.1226,0.0166,572.1,1.0,0.11800000000000001,-0.032,0.106,2264,5.69, 2CXO J103846.7+533007, 10 38 46.78,+53 30 07.37,3.008e-15,2.379e-15,3.638e-15,6.030e-15,5.195e-15,6.817e-15,159.69491666666664,53.502047222222224,9.037999999999999e-15
1,0.79,32.8,1.0669,0.2295,0.299,4.760000000000001e-13,7.94e-14,4.46e-13,6.05e-14,0.5327,0.1146,2.8811,7.4e-13,1.24E-13,1.39E-12,1.88E-13,159.679135,53.500172,5.99,467,40.2,46.0,1627.8,1580.4,0.38,1.12,2RXS,J103846.6+533001,159.69446000000002,53.50049,7.4,54.06564,40.95158,99.31,70.16,9.516625,0.1226,0.0166,572.1,1.0,0.11800000000000001,-0.032,0.106,2264,6.58, 2CXO J103845.9+533004, 10 38 46.00,+53 30 04.47,4.334e-14,4.106e-14,4.562e-14,1.499e-14,1.377e-14,1.621e-14,159.69166666666663,53.501241666666665,5.833e-14
1,0.79,32.8,1.0669,0.2295,0.299,4.760000000000001e-13,7.94e-14,4.46e-13,6.05e-14,0.5327,0.1146,2.8811,7.4e-13,1.24E-13,1.39E-12,1.88E-13,159.679135,53.500172,5.99,467,40.2,46.0,1627.8,1580.4,0.38,1.12,2RXS,J103846.6+533001,159.69446000000002,53.50049,7.4,54.06564,40.95158,99.31,70.16,9.516625,0.1226,0.0166,572.1,1.0,0.11800000000000001,-0.032,0.106,2264,9.45, 2CXO J103845.9+533008, 10 38 45.92,+53 30 08.42,4.167e-16,5.952e-17,7.589e-16,1.807e-15,1.166e-15,2.419e-15,159.69133333333332,53.502338888888886,2.2237e-15
1,0.79,32.8,1.0669,0.2295,0.299,4.760000000000001e-13,7.94e-14,4.46e-13,6.05e-14,0.5327,0.1146,2.8811,7.4e-13,1.24E-13,1.39E-12,1.88E-13,159.679135,53.500172,5.99,467,40.2,46.0,1627.8,1580.4,0.38,1.12,2RXS,J103846.6+533001,159.69446000000002,53.50049,7.4,54.06564,40.95158,99.31,70.16,9.516625,0.1226,0.0166,572.1,1.0,0.11800000000000001,-0.032,0.106,2264,11.6, 2CXO J103846.6+533013, 10 38 46.61,+53 30 13.35,1.118e-14,9.521e-15,1.274e-14,3.328e-15,2.720e-15,3.937e-15,159.6942083333333,53.503708333333336,1.4508e-14
1,0.79,32.8,1.0669,0.2295,0.299,4.760000000000001e-13,7.94e-14,4.46e-13,6.05e-14,0.5327,0.1146,2.8811,7.4e-13,1.24E-13,1.39E-12,1.88E-13,159.679135,53.500172,5.99,467,40.2,46.0,1627.8,1580.4,0.38,1.12,2RXS,J103846.6+533001,159.69446000000002,53.50049,7.4,54.06564,40.95158,99.31,70.16,9.516625,0.1226,0.0166,572.1,1.0,0.11800000000000001,-0.032,0.106,2264,12.59, 2CXO J103845.8+533012, 10 38 45.86,+53 30 12.08,5.014e-14,4.769e-14,5.258e-14,1.612e-14,1.483e-14,1.741e-14,159.6910833333333,53.50335555555556,6.626e-14
1,0.79,32.8,1.0669,0.2295,0.299,4.760000000000001e-13,7.94e-14,4.46e-13,6.05e-14,0.5327,0.1146,2.8811,7.4e-13,1.24E-13,1.39E-12,1.88E-13,159.679135,53.500172,5.99,467,40.2,46.0,1627.8,1580.4,0.38,1.12,2RXS,J103846.6+533001,159.69446000000002,53.50049,7.4,54.06564,40.95158,99.31,70.16,9.516625,0.1226,0.0166,572.1,1.0,0.11800000000000001,-0.032,0.106,2264,13.26, 2CXO J103845.4+533009, 10 38 45.44,+53 30 09.20,3.215e-15,2.542e-15,3.887e-15,1.447e-15,8.808e-16,2.013e-15,159.6893333333333,53.50255555555555,4.6620000000000004e-15
1,0.79,32.8,1.0669,0.2295,0.299,4.760000000000001e-13,7.94e-14,4.46e-13,6.05e-14,0.5327,0.1146,2.8811,7.4e-13,1.24E-13,1.39E-12,1.88E-13,159.679135,53.500172,5.99,467,40.2,46.0,1627.8,1580.4,0.38,1.12,2RXS,J103846.6+533001,159.69446000000002,53.50049,7.4,54.06564,40.95158,99.31,70.16,9.516625,0.1226,0.0166,572.1,1.0,0.11800000000000001,-0.032,0.106,2264,14.12, 2CXO J103845.2+533007, 10 38 45.22,+53 30 07.32,1.209e-15,7.736e-16,1.620e-15,1.759e-15,1.150e-15,2.333e-15,159.68841666666665,53.50203333333334,2.968e-15
1,0.77,24.8,1.003,0.2451,0.0122,3.2200000000000004e-13,4.19e-14,3.21e-13,6.64e-14,0.0,0,0,0.0,0,0,0,250.316452,53.730906000000004,7.69,8351,78.0,93.2,6110.7,6026.6,15.48,2.57,2RXS,J164116.4+534415,250.3187,53.737680000000005,11.53,40.60366,74.01116,31.72,36.23,7.496469,0.0536,0.0111,676.0,-0.718,0.226,-1.0,0.785,2268,10.06, 2CXO J164115.4+534411, 16 41 15.48,+53 44 11.10,1.384e-13,1.335e-13,1.430e-13,3.550e-13,3.472e-13,3.628e-13,250.31449999999998,53.73641666666667,4.934e-13
1,0.67,38.2,3.531,1.635,2.2254,2.4e-13,7.35e-14,6.78e-14,2.35e-14,0.0,0,0,0.0,0,0,0,234.231429,54.247692,3.26,10549,14.6,21.0,1232.1,1166.5,17.92,1.31,2RXS,J153652.0+541428,234.21693,54.241319999999995,21.68,49.49938,68.92258000000001,8.24,20.03,6.947364,0.0171,0.0059,1169.48,-1.0,0.271,0.0,0.0,2280,15.75, 2CXO J153651.2+541442, 15 36 51.28,+54 14 42.93,6.199e-14,5.243e-14,7.154e-14,9.537e-14,8.388e-14,1.061e-13,234.21366666666663,54.24525833333333,1.5736e-13
1,0.63,26.5,0.902,0.2901,0.3215,1.3699999999999997e-13,3.26e-14,1.52e-13,3.28e-14,0.9614,0.3092,0.1225,1.15e-13,2.74E-14,1.20E-13,2.58E-14,230.936142,54.285837,4.2,3242,25.9,25.3,3850.6,3811.6,11.98,1.34,2RXS,J152347.5+541718,230.94794,54.28844,9.74,51.17928,67.70947,27.31,39.76,8.594244,0.0378,0.0082,1050.9,-0.387,0.14800000000000002,-0.34,0.258,2283,6.5, 2CXO J152346.8+541720, 15 23 46.82,+54 17 20.83,1.309e-14,9.161e-15,1.679e-14,1.902e-14,1.335e-14,2.470e-14,230.9450833333333,54.289119444444445,3.211e-14
1,0.94,39.5,3.792,0.9796,3.9811,1.4400000000000001e-12,2.5599999999999997e-13,3.79e-13,7.09e-14,2.7632,0.7138,3.3467,2.13e-12,3.80E-13,7.71E-13,1.44E-13,171.393605,54.388360999999996,5.61,2646,33.7,44.0,440.5,440.0,0.84,1.03,2RXS,J112536.6+542243,171.40261999999998,54.378719999999994,10.16,58.549080000000004,45.330490000000005,45.98,41.29,7.720314999999999,0.1088,0.0203,379.58,0.325,0.133,0.313,0.14,2286,14.88, 2CXO J112536.1+542257, 11 25 36.20,+54 22 57.78,6.305e-13,6.077e-13,6.533e-13,7.174e-13,6.929e-13,7.418e-13,171.40083333333328,54.38271666666667,1.3479e-12
1,0.74,30.6,1.7175,0.4717,1.7487,6.51e-13,1.42e-13,3.79e-13,6.31e-14,1.4409,0.3957,1.2385,8.36e-13,1.83E-13,5.80E-13,9.67E-14,203.957873,54.743894,4.58,3969,24.7,29.2,774.6,739.9,21.95,1.35,2RXS,J133552.9+544453,203.9706,54.748180000000005,6.5,61.21258,57.40615,66.83,50.36,8.387975,0.094,0.0157,535.64,0.168,0.11900000000000001,-0.207,0.136,2294,9.78, 2CXO J133551.8+544450, 13 35 51.87,+54 44 50.33,1.993e-13,1.840e-13,2.145e-13,2.208e-13,1.989e-13,2.415e-13,203.966125,54.74731388888889,4.201e-13
1,0.9,27.1,1.2112,0.1135,2.0107,2.9100000000000003e-12,2.02e-13,2.4e-12,1.51e-13,0.8079,0.0757,2.278,4.33e-12,3.01E-13,5.36E-12,3.38E-13,179.493477,55.449691,14.41,4548,215.2,255.5,1463.8,1443.1,0.38,1.22,2RXS,J115756.0+552717,179.48366000000001,55.454730000000005,2.83,60.06215,48.90994,733.06,275.5,17.354376000000002,0.6305,0.0397,436.93,0.56,0.040999999999999995,0.4,0.049,2304,4.14, 2CXO J115756.1+552712, 11 57 56.15,+55 27 12.93,1.671e-12,1.644e-12,1.696e-12,1.833e-12,1.807e-12,1.859e-12,179.4839583333333,55.45359166666667,3.504e-12
1,0.33,15.3,4.4704,2.0027,3.2111,5.280000000000001e-13,1.1900000000000002e-13,1.18e-13,4.57e-14,0.0,0,0,0.0,0,0,0,179.980478,55.53755,4.43,4548,23.0,31.2,861.8,882.5,17.55,1.22,2RXS,J115955.6+553200,179.98199,55.53338000000001,20.7,60.104659999999996,49.14371,7.67,13.48,5.216137000000001,0.031,0.012,434.66,0.396,0.253,-0.23800000000000002,0.23800000000000002,2307,8.49, 2CXO J115956.6+553159, 11 59 56.68,+55 31 59.99,1.276e-16,1.160e-17,2.379e-16,2.871e-16,1.360e-16,4.307e-16,179.98616666666663,55.53333055555555,4.147e-16
1,0.33,15.3,4.4704,2.0027,3.2111,5.280000000000001e-13,1.1900000000000002e-13,1.18e-13,4.57e-14,0.0,0,0,0.0,0,0,0,179.980478,55.53755,4.43,4548,23.0,31.2,861.8,882.5,17.55,1.22,2RXS,J115955.6+553200,179.98199,55.53338000000001,20.7,60.104659999999996,49.14371,7.67,13.48,5.216137000000001,0.031,0.012,434.66,0.396,0.253,-0.23800000000000002,0.23800000000000002,2307,30.11, 2CXO J115952.1+553205, 11 59 52.19,+55 32 05.86,1.660e-14,1.545e-14,1.774e-14,4.798e-14,4.625e-14,4.971e-14,179.9674583333333,55.53496111111111,6.458e-14
1,0.41,30.1,0.9333,0.3954,0.1653,1.7899999999999997e-13,6.43e-14,1.92e-13,4.29e-14,0.6467,0.274,1.0945,2.84e-13,1.02E-13,4.39E-13,9.83E-14,150.481923,55.677629,2.78,423,10.0,10.8,985.8,959.1,0.38,0.8,2RXS,J100158.8+554052,150.49522,55.681309999999996,11.16,48.361309999999996,40.339240000000004,26.79,35.18,7.874368,0.0611,0.0137,576.13,0.34299999999999997,0.17300000000000001,0.5539999999999999,0.16,2311,7.28, 2CXO J100159.5+554048, 10 01 59.56,+55 40 48.59,3.350e-16,0.000e+00,6.532e-16,2.168e-15,1.417e-15,2.876e-15,150.49816666666663,55.680163888888885,2.5030000000000002e-15
1,0.41,30.1,0.9333,0.3954,0.1653,1.7899999999999997e-13,6.43e-14,1.92e-13,4.29e-14,0.6467,0.274,1.0945,2.84e-13,1.02E-13,4.39E-13,9.83E-14,150.481923,55.677629,2.78,423,10.0,10.8,985.8,959.1,0.38,0.8,2RXS,J100158.8+554052,150.49522,55.681309999999996,11.16,48.361309999999996,40.339240000000004,26.79,35.18,7.874368,0.0611,0.0137,576.13,0.34299999999999997,0.17300000000000001,0.5539999999999999,0.16,2311,9.16, 2CXO J100158.0+554046, 10 01 58.06,+55 40 46.51,5.707e-15,4.540e-15,6.810e-15,2.454e-15,1.770e-15,3.097e-15,150.49191666666664,55.67958611111111,8.161e-15
1,0.41,30.1,0.9333,0.3954,0.1653,1.7899999999999997e-13,6.43e-14,1.92e-13,4.29e-14,0.6467,0.274,1.0945,2.84e-13,1.02E-13,4.39E-13,9.83E-14,150.481923,55.677629,2.78,423,10.0,10.8,985.8,959.1,0.38,0.8,2RXS,J100158.8+554052,150.49522,55.681309999999996,11.16,48.361309999999996,40.339240000000004,26.79,35.18,7.874368,0.0611,0.0137,576.13,0.34299999999999997,0.17300000000000001,0.5539999999999999,0.16,2311,12.6, 2CXO J100158.0+554103, 10 01 58.08,+55 41 03.49,4.022e-15,3.094e-15,4.898e-15,3.800e-15,3.032e-15,4.526e-15,150.49200000000002,55.68430277777777,7.822000000000001e-15
1,0.67,36.6,1.0083,0.4163,0.02,1.2700000000000001e-13,4.1e-14,1.26e-13,3.22e-14,1.0587,0.4371,0.1371,1.1599999999999999e-13,3.75E-14,1.09E-13,2.80E-14,226.610131,55.762620999999996,3.09,2144,14.8,19.3,2450.7,2330.7,0.38,1.47,2RXS,J150630.6+554537,226.62775,55.76031999999999,12.99,52.48854,67.09694,17.5,32.74,8.392738,0.0296,0.0076,1104.41,-0.285,0.129,-0.628,0.187,2314,16.2, 2CXO J150628.7+554538, 15 06 28.75,+55 45 38.75,1.993e-15,1.453e-15,2.534e-15,1.604e-15,1.160e-15,2.048e-15,226.61979166666663,55.76076388888889,3.597e-15
1,0.67,36.6,1.0083,0.4163,0.02,1.2700000000000001e-13,4.1e-14,1.26e-13,3.22e-14,1.0587,0.4371,0.1371,1.1599999999999999e-13,3.75E-14,1.09E-13,2.80E-14,226.610131,55.762620999999996,3.09,2144,14.8,19.3,2450.7,2330.7,0.38,1.47,2RXS,J150630.6+554537,226.62775,55.76031999999999,12.99,52.48854,67.09694,17.5,32.74,8.392738,0.0296,0.0076,1104.41,-0.285,0.129,-0.628,0.187,2314,21.06, 2CXO J150632.7+554525, 15 06 32.74,+55 45 25.52,5.059e-16,2.248e-16,7.869e-16,7.669e-16,4.501e-16,1.084e-15,226.63641666666663,55.75708888888889,1.2728e-15
1,0.67,36.6,1.0083,0.4163,0.02,1.2700000000000001e-13,4.1e-14,1.26e-13,3.22e-14,1.0587,0.4371,0.1371,1.1599999999999999e-13,3.75E-14,1.09E-13,2.80E-14,226.610131,55.762620999999996,3.09,2144,14.8,19.3,2450.7,2330.7,0.38,1.47,2RXS,J150630.6+554537,226.62775,55.76031999999999,12.99,52.48854,67.09694,17.5,32.74,8.392738,0.0296,0.0076,1104.41,-0.285,0.129,-0.628,0.187,2314,21.74, 2CXO J150630.4+554515, 15 06 30.44,+55 45 15.49,2.533e-16,4.405e-17,4.515e-16,9.217e-16,5.569e-16,1.267e-15,226.62683333333328,55.75430277777778,1.175e-15
1,0.67,36.6,1.0083,0.4163,0.02,1.2700000000000001e-13,4.1e-14,1.26e-13,3.22e-14,1.0587,0.4371,0.1371,1.1599999999999999e-13,3.75E-14,1.09E-13,2.80E-14,226.610131,55.762620999999996,3.09,2144,14.8,19.3,2450.7,2330.7,0.38,1.47,2RXS,J150630.6+554537,226.62775,55.76031999999999,12.99,52.48854,67.09694,17.5,32.74,8.392738,0.0296,0.0076,1104.41,-0.285,0.129,-0.628,0.187,2314,24.2, 2CXO J150628.7+554555, 15 06 28.73,+55 45 55.04,1.444e-15,9.877e-16,1.899e-15,1.385e-15,9.623e-16,1.807e-15,226.6197083333333,55.76528888888889,2.829e-15
1,0.67,36.6,1.0083,0.4163,0.02,1.2700000000000001e-13,4.1e-14,1.26e-13,3.22e-14,1.0587,0.4371,0.1371,1.1599999999999999e-13,3.75E-14,1.09E-13,2.80E-14,226.610131,55.762620999999996,3.09,2144,14.8,19.3,2450.7,2330.7,0.38,1.47,2RXS,J150630.6+554537,226.62775,55.76031999999999,12.99,52.48854,67.09694,17.5,32.74,8.392738,0.0296,0.0076,1104.41,-0.285,0.129,-0.628,0.187,2314,25.28, 2CXO J150629.1+554515, 15 06 29.15,+55 45 15.33,5.549e-16,2.497e-16,8.601e-16,6.329e-16,3.516e-16,9.143e-16,226.6214583333333,55.75425833333333,1.1878e-15
1,0.14,10.3,1.7895,0.8442,1.128,2.68e-13,9.34e-14,1.5e-13,4.77e-14,0.0,0,0,0.0,0,0,0,179.90442099999999,55.768955000000005,2.87,4548,11.1,10.8,818.2,799.2,23.63,1.22,2RXS,J115936.8+554618,179.90372,55.77178000000001,16.16,59.868359999999996,49.3059,13.9,17.17,5.460214,0.0394,0.0125,435.99,0.0,0.212,0.65,0.239,2315,9.7, 2CXO J115937.8+554623, 11 59 37.88,+55 46 23.33,1.258e-13,1.204e-13,1.309e-13,2.212e-13,2.114e-13,2.309e-13,179.90783333333331,55.77314722222222,3.4700000000000004e-13
1,0.58,31.1,0.8004,0.2528,0.7618,4.1899999999999993e-13,1.23e-13,5.23e-13,6.02e-14,0.7785,0.2458,0.8647,3.91e-13,1.15E-13,5.02E-13,5.77E-14,150.325042,55.900130000000004,3.4,423,13.6,13.6,570.6,596.7,14.22,0.79,2RXS,J100121.5+555351,150.33983,55.89771999999999,6.73,48.18922,40.492329999999995,134.4,96.08,11.046700999999999,0.1676,0.0193,573.39,-0.419,0.081,0.401,0.158,2316,6.51, 2CXO J100120.8+555349, 10 01 20.83,+55 53 49.59,1.384e-13,1.226e-13,1.531e-13,2.061e-13,1.867e-13,2.245e-13,150.33679166666667,55.897108333333335,3.445e-13
1,0.58,31.1,0.8004,0.2528,0.7618,4.1899999999999993e-13,1.23e-13,5.23e-13,6.02e-14,0.7785,0.2458,0.8647,3.91e-13,1.15E-13,5.02E-13,5.77E-14,150.325042,55.900130000000004,3.4,423,13.6,13.6,570.6,596.7,14.22,0.79,2RXS,J100121.5+555351,150.33983,55.89771999999999,6.73,48.18922,40.492329999999995,134.4,96.08,11.046700999999999,0.1676,0.0193,573.39,-0.419,0.081,0.401,0.158,2316,8.41, 2CXO J100120.6+555355, 10 01 20.67,+55 53 55.65,1.887e-13,1.842e-13,1.933e-13,3.127e-13,3.079e-13,3.176e-13,150.336125,55.89879166666667,5.014000000000001e-13
1,0.45,25.3,1.0715,0.5394,0.1381,1.0699999999999999e-13,3.36e-14,1e-13,3.94e-14,0.0,0,0,0.0,0,0,0,193.73468200000002,56.833535,3.19,479,17.5,18.8,3242.2,3174.1,25.87,1.24,2RXS,J125458.1+564940,193.74229,56.827890000000004,17.9,60.29354,55.05113000000001,8.99,10.76,4.23888,0.0261,0.0103,412.81,0.289,0.698,0.547,0.519,2330,10.68, 2CXO J125456.8+564941, 12 54 56.86,+56 49 41.98,3.346e-14,3.094e-14,3.597e-14,4.261e-14,3.936e-14,4.586e-14,193.73691666666664,56.82832777777778,7.607e-14
1,0.48,19.7,0.9734,0.1949,0.1359,7.499999999999999e-13,1.3900000000000001e-13,7.709999999999999e-13,5.73e-14,0.6902,0.1382,2.0895,7.82e-13,1.45E-13,1.13E-12,8.42E-14,276.03927200000004,56.849274,5.38,7193,33.1,40.4,1268.1,1289.5,2.75,4.11,2RXS,J182407.0+565057,276.02927,56.849309999999996,3.46,26.08111,79.88808,368.23,223.31,16.595865,0.1,0.0074,2232.23,1.0,0.054000000000000006,0.237,0.055,2332,3.98, 2CXO J182407.0+565101, 18 24 07.06,+56 51 01.48,7.253e-13,6.978e-13,7.528e-13,6.493e-13,6.245e-13,6.740e-13,276.02941666666663,56.850411111111114,1.3746e-12
1,0.68,37.2,1.2063,0.4231,0.5191,2.35e-13,6.51e-14,1.95e-13,4.19e-14,1.4336,0.5028,0.9601,1.34e-13,3.71E-14,9.34E-14,2.01E-14,227.402265,57.298765,3.61,9143,18.8,22.4,1700.3,1696.1,17.92,1.53,2RXS,J150940.1+571819,227.41711,57.30528,14.52,51.22865,68.48494000000001,27.6,41.68,8.964317999999999,0.0449,0.0096,929.01,-0.603,0.11,0.74,0.311,2335,9.36, 2CXO J150940.7+571811, 15 09 40.79,+57 18 11.45,7.194e-14,6.933e-14,7.456e-14,1.084e-13,1.046e-13,1.123e-13,227.4199583333333,57.30318055555555,1.8034e-13
1,1.34,45.1,1.3253,0.6384,0.6619,2.0699999999999998e-13,2.32e-14,1.56e-13,7.31e-14,0.0,0,0,0.0,0,0,0,129.79744399999998,57.900268000000004,8.9,503,122.6,154.4,17406.1,17440.7,1.36,4.51,2RXS,J083906.0+575415,129.77515,57.90436999999999,15.48,36.895309999999995,37.93877,6.82,8.78,4.112476999999999,0.0194,0.0091,452.13,9.999,9.999,9.999,9.999,2340,4.41, 2CXO J083906.5+575417, 08 39 06.56,+57 54 17.16,1.297e-13,1.215e-13,1.380e-13,1.475e-13,1.388e-13,1.562e-13,129.7773333333333,57.90476666666667,2.7719999999999997e-13
1,1.34,45.1,1.3253,0.6384,0.6619,2.0699999999999998e-13,2.32e-14,1.56e-13,7.31e-14,0.0,0,0,0.0,0,0,0,129.79744399999998,57.900268000000004,8.9,503,122.6,154.4,17406.1,17440.7,1.36,4.51,2RXS,J083906.0+575415,129.77515,57.90436999999999,15.48,36.895309999999995,37.93877,6.82,8.78,4.112476999999999,0.0194,0.0091,452.13,9.999,9.999,9.999,9.999,2340,9.15, 2CXO J083906.7+575422, 08 39 06.79,+57 54 22.62,2.047e-15,8.685e-16,3.164e-15,9.290e-16,1.956e-16,1.614e-15,129.77829166666663,57.906283333333334,2.976e-15
2,0.39,29.8,1.1816,0.639,0.3029,1.0699999999999999e-13,4.4e-14,9.04e-14,3.17e-14,0.0,0,0,0.0,0,0,0,158.16516000000001,58.017109999999995,2.43,2688,8.8,8.1,1370.8,1347.4,15.39,0.61,2RXS,J103236.6+580043,158.15286,58.01198,20.65,50.743990000000004,44.40737,11.47,16.6,5.824072,0.0315,0.011000000000000001,527.53,-0.5329999999999999,0.306,-1.0,0.49,2342,10.11, 2CXO J103236.1+580033, 10 32 36.18,+58 00 33.86,8.859e-15,7.505e-15,1.021e-14,2.603e-14,2.270e-14,2.916e-14,158.15075,58.00940555555555,3.4889e-14
1,0.89,27.3,1.2073,0.2167,1.0988,4.0500000000000004e-13,3.47e-14,3.35e-13,5.28e-14,0.6343,0.1139,2.1925,5.9e-13,5.06E-14,9.30E-13,1.47E-13,202.402333,58.424921,11.65,7635,163.1,181.5,8285.7,8037.8,0.38,1.38,2RXS,J132938.3+582506,202.40993999999998,58.418459999999996,6.46,58.0041,59.430980000000005,70.48,57.58,9.077247999999999,0.0821,0.0129,701.42,1.0,0.172,0.35200000000000004,0.11599999999999999,2349,1.91, 2CXO J132938.6+582505, 13 29 38.60,+58 25 05.59,2.283e-13,2.232e-13,2.331e-13,4.382e-13,4.314e-13,4.447e-13,202.4108333333333,58.41821944444444,6.665e-13
